t,robot_id,x,y,battery,workload,state
31.500,r05,0.248313,0.546196,0.242432,3,WAIT_PEERS
31.500,r06,1.181325,0.753703,0.863084,1,EXECUTE
32.000,r00,0.794899,0.489234,0.370237,2,EXECUTE
32.000,r01,0.420208,0.736314,0.609534,2,NAVIGATE
32.000,r02,1.166687,0.758587,0.742268,2,EXECUTE
32.000,r03,1.292839,1.052703,0.484847,1,NAVIGATE
32.000,r04,0.263401,0.528156,0.976226,2,NAVIGATE
32.000,r05,0.248313,0.546196,0.242392,3,WAIT_PEERS
32.000,r06,1.181325,0.753703,0.863044,1,EXECUTE
32.500,r00,0.794899,0.489234,0.370197,2,EXECUTE
32.500,r01,0.394701,0.705502,0.609118,2,NAVIGATE
32.500,r02,1.166687,0.758587,0.742228,2,EXECUTE
32.500,r03,1.255368,1.066699,0.484431,1,NAVIGATE
32.500,r04,0.263401,0.528156,0.976186,2,WAIT_PEERS
32.500,r05,0.248313,0.546196,0.242352,3,WAIT_PEERS
32.500,r06,1.181325,0.753703,0.863004,1,EXECUTE
33.000,r00,0.794899,0.489234,0.370157,2,EXECUTE
33.000,r01,0.369194,0.674690,0.608702,2,NAVIGATE
33.000,r02,1.166687,0.758587,0.742188,2,EXECUTE
33.000,r03,1.217896,1.080696,0.484015,1,NAVIGATE
33.000,r04,0.263401,0.528156,0.976146,2,WAIT_PEERS
33.000,r05,0.248313,0.546196,0.242312,3,WAIT_PEERS
33.000,r06,1.181325,0.753703,0.862964,1,EXECUTE
33.500,r00,0.794899,0.489234,0.370117,2,EXECUTE
33.500,r01,0.343686,0.643878,0.608286,2,NAVIGATE
33.500,r02,1.166687,0.758587,0.742148,2,EXECUTE
33.500,r03,1.180425,1.094692,0.483599,1,NAVIGATE
33.500,r04,0.263401,0.528156,0.976106,2,WAIT_PEERS
33.500,r05,0.248313,0.546196,0.242272,3,WAIT_PEERS
33.500,r06,1.181325,0.753703,0.862924,1,EXECUTE
34.000,r00,0.794899,0.489234,0.370077,2,EXECUTE
34.000,r01,0.318179,0.613066,0.607870,2,NAVIGATE
34.000,r02,1.166687,0.758587,0.742108,2,EXECUTE
34.000,r03,1.142954,1.108689,0.483183,1,NAVIGATE
34.000,r04,0.263401,0.528156,0.976066,2,WAIT_PEERS
34.000,r05,0.248313,0.546196,0.242232,3,WAIT_PEERS
34.000,r06,1.181325,0.753703,0.862884,1,EXECUTE
34.500,r00,0.794899,0.489234,0.370037,1,NAVIGATE
34.500,r01,0.292672,0.582254,0.607454,2,NAVIGATE
34.500,r02,1.166687,0.758587,0.742068,2,EXECUTE
34.500,r03,1.105482,1.122685,0.482767,1,NAVIGATE
34.500,r04,0.263401,0.528156,0.976026,2,WAIT_PEERS
34.500,r05,0.248313,0.546196,0.242192,3,WAIT_PEERS
34.500,r06,1.181325,0.753703,0.862844,2,EXECUTE
35.000,r00,0.794899,0.489234,0.369997,1,NAVIGATE
35.000,r01,0.267165,0.551442,0.607038,2,NAVIGATE
35.000,r02,1.166687,0.758587,0.742028,2,EXECUTE
35.000,r03,1.068011,1.136682,0.482351,1,NAVIGATE
35.000,r04,0.263401,0.528156,0.975986,2,WAIT_PEERS
35.000,r05,0.248313,0.546196,0.242152,3,WAIT_PEERS
35.000,r06,1.181325,0.753703,0.862804,2,EXECUTE
35.500,r00,0.786948,0.490118,0.369882,1,NAVIGATE
35.500,r01,0.256962,0.539117,0.606848,2,EXECUTE
35.500,r02,1.166687,0.758587,0.741988,2,EXECUTE
35.500,r03,1.030540,1.150678,0.481935,1,NAVIGATE
35.500,r04,0.263401,0.528156,0.975946,2,EXECUTE
35.500,r05,0.248313,0.546196,0.242112,3,EXECUTE
35.500,r06,1.181325,0.753703,0.862764,2,EXECUTE
36.000,r00,0.747193,0.494534,0.369466,1,NAVIGATE
36.000,r01,0.256962,0.539117,0.606808,2,EXECUTE
36.000,r02,1.166687,0.758587,0.741948,2,EXECUTE
36.000,r03,0.993069,1.164675,0.481519,1,NAVIGATE
36.000,r04,0.263401,0.528156,0.975906,2,EXECUTE
36.000,r05,0.248313,0.546196,0.242072,3,EXECUTE
36.000,r06,1.181325,0.753703,0.862724,2,EXECUTE
36.500,r00,0.707437,0.498950,0.369050,1,NAVIGATE
36.500,r01,0.256962,0.539117,0.606768,2,EXECUTE
36.500,r02,1.166687,0.758587,0.741908,2,EXECUTE
36.500,r03,0.955597,1.178671,0.481103,1,NAVIGATE
36.500,r04,0.263401,0.528156,0.975866,2,EXECUTE
36.500,r05,0.248313,0.546196,0.242032,3,EXECUTE
36.500,r06,1.181325,0.753703,0.862684,2,EXECUTE
37.000,r00,0.667682,0.503367,0.368634,1,NAVIGATE
37.000,r01,0.256962,0.539117,0.606728,2,EXECUTE
37.000,r02,1.166687,0.758587,0.741868,2,EXECUTE
37.000,r03,0.918126,1.192668,0.480687,1,NAVIGATE
37.000,r04,0.263401,0.528156,0.975826,2,EXECUTE
37.000,r05,0.248313,0.546196,0.241992,3,EXECUTE
37.000,r06,1.181325,0.753703,0.862644,2,EXECUTE
37.500,r00,0.627926,0.507783,0.368218,1,NAVIGATE
37.500,r01,0.256962,0.539117,0.606688,2,EXECUTE
37.500,r02,1.166687,0.758587,0.741828,1,NAVIGATE
37.500,r03,0.880655,1.206664,0.480271,1,NAVIGATE
37.500,r04,0.263401,0.528156,0.975786,2,EXECUTE
37.500,r05,0.248313,0.546196,0.241952,3,EXECUTE
37.500,r06,1.181325,0.753703,0.862604,1,NAVIGATE
38.000,r00,0.612024,0.509549,0.368028,1,WAIT_PEERS
38.000,r01,0.256962,0.539117,0.606648,2,EXECUTE
38.000,r02,1.166687,0.758587,0.741788,1,NAVIGATE
38.000,r03,0.843183,1.220661,0.479855,1,NAVIGATE
38.000,r04,0.263401,0.528156,0.975746,2,EXECUTE
38.000,r05,0.248313,0.546196,0.241912,3,EXECUTE
38.000,r06,1.181325,0.753703,0.862564,1,NAVIGATE
38.500,r00,0.612024,0.509549,0.367988,1,WAIT_PEERS
38.500,r01,0.256962,0.539117,0.606608,2,EXECUTE
38.500,r02,1.166687,0.758587,0.741748,1,NAVIGATE
38.500,r03,0.805712,1.234658,0.479439,1,NAVIGATE
38.500,r04,0.263401,0.528156,0.975706,2,EXECUTE
38.500,r05,0.248313,0.546196,0.241872,3,EXECUTE
38.500,r06,1.181325,0.753703,0.862524,1,NAVIGATE
39.000,r00,0.612024,0.509549,0.367948,1,WAIT_PEERS
39.000,r01,0.256962,0.539117,0.606568,2,EXECUTE
39.000,r02,1.129758,0.743218,0.741332,1,NAVIGATE
39.000,r03,0.768241,1.248654,0.479023,1,NAVIGATE
39.000,r04,0.263401,0.528156,0.975666,2,EXECUTE
39.000,r05,0.248313,0.546196,0.241832,3,EXECUTE
39.000,r06,1.145048,0.736851,0.862108,1,NAVIGATE
39.500,r00,0.612024,0.509549,0.367908,1,WAIT_PEERS
39.500,r01,0.256962,0.539117,0.606528,2,EXECUTE
39.500,r02,1.092828,0.727849,0.740916,1,NAVIGATE
39.500,r03,0.730770,1.262651,0.478607,1,NAVIGATE
39.500,r04,0.263401,0.528156,0.975626,2,EXECUTE
39.500,r05,0.248313,0.546196,0.241792,3,EXECUTE
39.500,r06,1.108770,0.720000,0.861692,1,NAVIGATE
40.000,r00,0.612024,0.509549,0.367868,1,WAIT_PEERS
40.000,r01,0.256962,0.539117,0.606488,2,EXECUTE
40.000,r02,1.055899,0.712480,0.740500,1,NAVIGATE
40.000,r03,0.693298,1.276647,0.478191,1,NAVIGATE
40.000,r04,0.263401,0.528156,0.975586,2,EXECUTE
40.000,r05,0.248313,0.546196,0.241752,3,EXECUTE
40.000,r06,1.072493,0.703149,0.861276,1,NAVIGATE
40.500,r00,0.612024,0.509549,0.367828,1,WAIT_PEERS
40.500,r01,0.256962,0.539117,0.606448,2,EXECUTE
40.500,r02,1.018969,0.697111,0.740084,1,NAVIGATE
40.500,r03,0.678310,1.282246,0.478001,1,WAIT_PEERS
40.500,r04,0.263401,0.528156,0.975546,2,EXECUTE
40.500,r05,0.248313,0.546196,0.241712,3,EXECUTE
40.500,r06,1.036216,0.686298,0.860860,1,NAVIGATE
41.000,r00,0.612024,0.509549,0.367788,1,WAIT_PEERS
41.000,r01,0.256962,0.539117,0.606408,2,EXECUTE
41.000,r02,0.982040,0.681742,0.739668,1,NAVIGATE
41.000,r03,0.678310,1.282246,0.477961,1,WAIT_PEERS
41.000,r04,0.263401,0.528156,0.975506,2,EXECUTE
41.000,r05,0.248313,0.546196,0.241672,3,EXECUTE
41.000,r06,0.999939,0.669447,0.860444,1,NAVIGATE
41.500,r00,0.612024,0.509549,0.367748,1,WAIT_PEERS
41.500,r01,0.256962,0.539117,0.606368,2,EXECUTE
41.500,r02,0.945110,0.666373,0.739252,1,NAVIGATE
41.500,r03,0.678310,1.282246,0.477921,1,WAIT_PEERS
41.500,r04,0.263401,0.528156,0.975466,2,EXECUTE
41.500,r05,0.248313,0.546196,0.241632,3,EXECUTE
41.500,r06,0.963661,0.652596,0.860028,1,NAVIGATE
42.000,r00,0.612024,0.509549,0.367708,2,WAIT_PEERS
42.000,r01,0.256962,0.539117,0.606328,2,EXECUTE
42.000,r02,0.908180,0.651004,0.738836,1,NAVIGATE
42.000,r03,0.678310,1.282246,0.477881,1,WAIT_PEERS
42.000,r04,0.263401,0.528156,0.975426,2,EXECUTE
42.000,r05,0.248313,0.546196,0.241592,3,EXECUTE
42.000,r06,0.927384,0.635745,0.859612,1,NAVIGATE
42.500,r00,0.612024,0.509549,0.367668,2,WAIT_PEERS
42.500,r01,0.256962,0.539117,0.606288,2,EXECUTE
42.500,r02,0.871251,0.635635,0.738420,1,NAVIGATE
42.500,r03,0.678310,1.282246,0.477841,1,WAIT_PEERS
42.500,r04,0.263401,0.528156,0.975386,2,EXECUTE
42.500,r05,0.248313,0.546196,0.241552,3,EXECUTE
42.500,r06,0.891107,0.618894,0.859196,1,NAVIGATE
43.000,r00,0.612024,0.509549,0.367628,2,WAIT_PEERS
43.000,r01,0.256962,0.539117,0.606248,2,EXECUTE
43.000,r02,0.834321,0.620266,0.738004,1,NAVIGATE
43.000,r03,0.678310,1.282246,0.477801,1,WAIT_PEERS
43.000,r04,0.263401,0.528156,0.975346,2,EXECUTE
43.000,r05,0.248313,0.546196,0.241512,3,EXECUTE
43.000,r06,0.854829,0.602043,0.858780,1,NAVIGATE
43.500,r00,0.612024,0.509549,0.367588,2,WAIT_PEERS
43.500,r01,0.256962,0.539117,0.606208,2,EXECUTE
43.500,r02,0.797392,0.604897,0.737588,1,NAVIGATE
43.500,r03,0.678310,1.282246,0.477761,1,WAIT_PEERS
43.500,r04,0.263401,0.528156,0.975306,2,EXECUTE
43.500,r05,0.248313,0.546196,0.241472,3,EXECUTE
43.500,r06,0.818552,0.585192,0.858364,1,NAVIGATE
44.000,r00,0.612024,0.509549,0.367548,2,WAIT_PEERS
44.000,r01,0.256962,0.539117,0.606168,2,EXECUTE
44.000,r02,0.760462,0.589528,0.737172,1,NAVIGATE
44.000,r03,0.678310,1.282246,0.477721,1,WAIT_PEERS
44.000,r04,0.263401,0.528156,0.975266,2,EXECUTE
44.000,r05,0.248313,0.546196,0.241432,3,EXECUTE
44.000,r06,0.782275,0.568341,0.857948,1,NAVIGATE
44.500,r00,0.612024,0.509549,0.367508,2,WAIT_PEERS
44.500,r01,0.256962,0.539117,0.606128,2,EXECUTE
44.500,r02,0.723533,0.574159,0.736756,1,NAVIGATE
44.500,r03,0.678310,1.282246,0.477681,1,WAIT_PEERS
44.500,r04,0.263401,0.528156,0.975226,2,EXECUTE
44.500,r05,0.248313,0.546196,0.241392,3,EXECUTE
44.500,r06,0.745998,0.551490,0.857532,1,NAVIGATE
45.000,r00,0.612024,0.509549,0.367468,2,WAIT_PEERS
45.000,r01,0.256962,0.539117,0.606088,2,EXECUTE
45.000,r02,0.686603,0.558790,0.736340,1,NAVIGATE
45.000,r03,0.678310,1.282246,0.477641,1,WAIT_PEERS
45.000,r04,0.263401,0.528156,0.975186,2,EXECUTE
45.000,r05,0.248313,0.546196,0.241352,3,EXECUTE
45.000,r06,0.716976,0.538009,0.857191,1,EXECUTE
45.500,r00,0.612024,0.509549,0.367428,2,WAIT_PEERS
45.500,r01,0.256962,0.539117,0.606048,1,NAVIGATE
45.500,r02,0.649674,0.543421,0.735924,1,NAVIGATE
45.500,r03,0.678310,1.282246,0.477601,1,WAIT_PEERS
45.500,r04,0.263401,0.528156,0.975146,1,NAVIGATE
45.500,r05,0.248313,0.546196,0.241312,2,NAVIGATE
45.500,r06,0.716976,0.538009,0.857151,1,EXECUTE
46.000,r00,0.612024,0.509549,0.367388,2,WAIT_PEERS
46.000,r01,0.256962,0.539117,0.606008,1,NAVIGATE
46.000,r02,0.612744,0.528052,0.735508,1,NAVIGATE
46.000,r03,0.678310,1.282246,0.477561,1,WAIT_PEERS
46.000,r04,0.263401,0.528156,0.975106,1,NAVIGATE
46.000,r05,0.248313,0.546196,0.241272,2,NAVIGATE
46.000,r06,0.716976,0.538009,0.857111,1,EXECUTE
46.500,r00,0.612024,0.509549,0.367348,2,WAIT_PEERS
46.500,r01,0.256962,0.539117,0.605968,1,NAVIGATE
46.500,r02,0.605358,0.524978,0.735393,1,WAIT_PEERS
46.500,r03,0.678310,1.282246,0.477521,1,WAIT_PEERS
46.500,r04,0.263401,0.528156,0.975066,1,NAVIGATE
46.500,r05,0.248313,0.546196,0.241232,2,NAVIGATE
46.500,r06,0.716976,0.538009,0.857071,1,EXECUTE
47.000,r00,0.612024,0.509549,0.367308,2,WAIT_PEERS
47.000,r01,0.275527,0.574548,0.605552,1,NAVIGATE
47.000,r02,0.605358,0.524978,0.735353,1,WAIT_PEERS
47.000,r03,0.678310,1.282246,0.477481,1,WAIT_PEERS
47.000,r04,0.281519,0.563817,0.974650,1,NAVIGATE
47.000,r05,0.284274,0.563712,0.240816,2,NAVIGATE
47.000,r06,0.716976,0.538009,0.857031,1,EXECUTE
47.500,r00,0.612024,0.509549,0.367268,2,WAIT_PEERS
47.500,r01,0.294093,0.609978,0.605136,1,NAVIGATE
47.500,r02,0.605358,0.524978,0.735313,1,WAIT_PEERS
47.500,r03,0.678310,1.282246,0.477441,1,WAIT_PEERS
47.500,r04,0.299637,0.599479,0.974234,1,NAVIGATE
47.500,r05,0.320235,0.581228,0.240400,2,NAVIGATE
47.500,r06,0.716976,0.538009,0.856991,1,EXECUTE
48.000,r00,0.612024,0.509549,0.367228,2,WAIT_PEERS
48.000,r01,0.312659,0.645409,0.604720,1,NAVIGATE
48.000,r02,0.605358,0.524978,0.735273,1,WAIT_PEERS
48.000,r03,0.678310,1.282246,0.477401,1,WAIT_PEERS
48.000,r04,0.317755,0.635140,0.973818,1,NAVIGATE
48.000,r05,0.356196,0.598744,0.239984,2,NAVIGATE
48.000,r06,0.716976,0.538009,0.856951,1,EXECUTE
48.500,r00,0.612024,0.509549,0.367188,2,WAIT_PEERS
48.500,r01,0.331225,0.680839,0.604304,1,NAVIGATE
48.500,r02,0.605358,0.524978,0.735233,1,WAIT_PEERS
48.500,r03,0.678310,1.282246,0.477361,1,WAIT_PEERS
48.500,r04,0.335874,0.670801,0.973402,1,NAVIGATE
48.500,r05,0.356196,0.598744,0.239944,2,EXECUTE
48.500,r06,0.716976,0.538009,0.856911,1,EXECUTE
49.000,r00,0.612024,0.509549,0.367148,2,WAIT_PEERS
49.000,r01,0.349790,0.716269,0.603888,1,NAVIGATE
49.000,r02,0.605358,0.524978,0.735193,1,WAIT_PEERS
49.000,r03,0.678310,1.282246,0.477321,1,WAIT_PEERS
49.000,r04,0.353992,0.706463,0.972986,1,NAVIGATE
49.000,r05,0.356196,0.598744,0.239904,2,EXECUTE
49.000,r06,0.716976,0.538009,0.856871,1,EXECUTE
49.500,r00,0.612024,0.509549,0.367108,2,WAIT_PEERS
49.500,r01,0.368356,0.751700,0.603472,1,NAVIGATE
49.500,r02,0.605358,0.524978,0.735153,1,WAIT_PEERS
49.500,r03,0.678310,1.282246,0.477281,1,WAIT_PEERS
49.500,r04,0.372110,0.742124,0.972570,1,NAVIGATE
49.500,r05,0.356196,0.598744,0.239864,2,EXECUTE
49.500,r06,0.716976,0.538009,0.856831,1,EXECUTE
50.000,r00,0.612024,0.509549,0.367068,2,WAIT_PEERS
50.000,r01,0.386922,0.787130,0.603056,1,NAVIGATE
50.000,r02,0.605358,0.524978,0.735113,1,WAIT_PEERS
50.000,r03,0.678310,1.282246,0.477241,1,WAIT_PEERS
50.000,r04,0.390228,0.777785,0.972154,1,NAVIGATE
50.000,r05,0.356196,0.598744,0.239824,2,EXECUTE
50.000,r06,0.716976,0.538009,0.856791,1,EXECUTE
50.500,r00,0.612024,0.509549,0.367028,2,WAIT_PEERS
50.500,r01,0.405488,0.822561,0.602640,1,NAVIGATE
50.500,r02,0.605358,0.524978,0.735073,1,WAIT_PEERS
50.500,r03,0.678310,1.282246,0.477201,1,WAIT_PEERS
50.500,r04,0.408346,0.813447,0.971738,1,NAVIGATE
50.500,r05,0.356196,0.598744,0.239784,2,EXECUTE
50.500,r06,0.716976,0.538009,0.856751,1,EXECUTE
51.000,r00,0.612024,0.509549,0.366988,2,WAIT_PEERS
51.000,r01,0.424053,0.857991,0.602224,1,NAVIGATE
51.000,r02,0.605358,0.524978,0.735033,1,WAIT_PEERS
51.000,r03,0.678310,1.282246,0.477161,1,WAIT_PEERS
51.000,r04,0.426464,0.849108,0.971322,1,NAVIGATE
51.000,r05,0.356196,0.598744,0.239744,2,EXECUTE
51.000,r06,0.716976,0.538009,0.856711,1,EXECUTE
51.500,r00,0.612024,0.509549,0.366948,2,WAIT_PEERS
51.500,r01,0.442619,0.893421,0.601808,1,NAVIGATE
51.500,r02,0.605358,0.524978,0.734993,1,WAIT_PEERS
51.500,r03,0.678310,1.282246,0.477121,1,WAIT_PEERS
51.500,r04,0.444582,0.884769,0.970906,1,NAVIGATE
51.500,r05,0.356196,0.598744,0.239704,2,EXECUTE
51.500,r06,0.716976,0.538009,0.856671,1,EXECUTE
52.000,r00,0.612024,0.509549,0.366908,2,WAIT_PEERS
52.000,r01,0.461185,0.928852,0.601392,1,NAVIGATE
52.000,r02,0.605358,0.524978,0.734953,1,WAIT_PEERS
52.000,r03,0.678310,1.282246,0.477081,1,WAIT_PEERS
52.000,r04,0.462701,0.920431,0.970490,1,NAVIGATE
52.000,r05,0.356196,0.598744,0.239664,2,EXECUTE
52.000,r06,0.716976,0.538009,0.856631,1,EXECUTE
52.500,r00,0.612024,0.509549,0.366868,2,WAIT_PEERS
52.500,r01,0.479751,0.964282,0.600976,1,NAVIGATE
52.500,r02,0.605358,0.524978,0.734913,1,WAIT_PEERS
52.500,r03,0.678310,1.282246,0.477041,1,WAIT_PEERS
52.500,r04,0.480819,0.956092,0.970074,1,NAVIGATE
52.500,r05,0.356196,0.598744,0.239624,2,EXECUTE
52.500,r06,0.716976,0.538009,0.856591,1,EXECUTE
53.000,r00,0.612024,0.509549,0.366828,2,WAIT_PEERS
53.000,r01,0.498316,0.999713,0.600560,1,NAVIGATE
53.000,r02,0.605358,0.524978,0.734873,1,WAIT_PEERS
53.000,r03,0.678310,1.282246,0.477001,1,WAIT_PEERS
53.000,r04,0.498937,0.991754,0.969658,1,NAVIGATE
53.000,r05,0.356196,0.598744,0.239584,2,EXECUTE
53.000,r06,0.716976,0.538009,0.856551,1,EXECUTE
53.500,r00,0.612024,0.509549,0.366788,2,WAIT_PEERS
53.500,r01,0.516882,1.035143,0.600144,1,NAVIGATE
53.500,r02,0.605358,0.524978,0.734833,1,WAIT_PEERS
53.500,r03,0.678310,1.282246,0.476961,1,WAIT_PEERS
53.500,r04,0.517055,1.027415,0.969242,1,NAVIGATE
53.500,r05,0.356196,0.598744,0.239544,2,EXECUTE
53.500,r06,0.716976,0.538009,0.856511,1,EXECUTE
54.000,r00,0.612024,0.509549,0.366748,2,WAIT_PEERS
54.000,r01,0.535448,1.070573,0.599728,1,NAVIGATE
54.000,r02,0.605358,0.524978,0.734793,1,WAIT_PEERS
54.000,r03,0.678310,1.282246,0.476921,1,WAIT_PEERS
54.000,r04,0.535173,1.063076,0.968826,1,NAVIGATE
54.000,r05,0.356196,0.598744,0.239504,2,EXECUTE
54.000,r06,0.716976,0.538009,0.856471,1,EXECUTE
54.500,r00,0.612024,0.509549,0.366708,2,WAIT_PEERS
54.500,r01,0.554014,1.106004,0.599312,1,NAVIGATE
54.500,r02,0.605358,0.524978,0.734753,1,WAIT_PEERS
54.500,r03,0.678310,1.282246,0.476881,1,WAIT_PEERS
54.500,r04,0.553291,1.098738,0.968410,1,NAVIGATE
54.500,r05,0.356196,0.598744,0.239464,2,EXECUTE
54.500,r06,0.716976,0.538009,0.856431,1,EXECUTE
55.000,r00,0.612024,0.509549,0.366668,2,WAIT_PEERS
55.000,r01,0.572579,1.141434,0.598896,1,NAVIGATE
55.000,r02,0.605358,0.524978,0.734713,1,WAIT_PEERS
55.000,r03,0.678310,1.282246,0.476841,1,WAIT_PEERS
55.000,r04,0.571409,1.134399,0.967994,1,NAVIGATE
55.000,r05,0.356196,0.598744,0.239424,2,EXECUTE
55.000,r06,0.716976,0.538009,0.856391,1,EXECUTE
55.500,r00,0.612024,0.509549,0.366628,2,WAIT_PEERS
55.500,r01,0.591145,1.176865,0.598480,1,NAVIGATE
55.500,r02,0.605358,0.524978,0.734673,1,WAIT_PEERS
55.500,r03,0.678310,1.282246,0.476801,1,WAIT_PEERS
55.500,r04,0.589528,1.170060,0.967578,1,NAVIGATE
55.500,r05,0.356196,0.598744,0.239384,2,EXECUTE
55.500,r06,0.716976,0.538009,0.856351,1,EXECUTE
56.000,r00,0.612024,0.509549,0.366588,2,WAIT_PEERS
56.000,r01,0.609711,1.212295,0.598064,1,NAVIGATE
56.000,r02,0.605358,0.524978,0.734633,1,WAIT_PEERS
56.000,r03,0.678310,1.282246,0.476761,1,WAIT_PEERS
56.000,r04,0.607646,1.205722,0.967162,1,NAVIGATE
56.000,r05,0.356196,0.598744,0.239344,2,EXECUTE
56.000,r06,0.716976,0.538009,0.856311,1,EXECUTE
56.500,r00,0.612024,0.509549,0.366548,2,WAIT_PEERS
56.500,r01,0.628276,1.247725,0.597648,1,NAVIGATE
56.500,r02,0.605358,0.524978,0.734593,1,WAIT_PEERS
56.500,r03,0.678310,1.282246,0.476721,1,WAIT_PEERS
56.500,r04,0.625764,1.241383,0.966746,1,NAVIGATE
56.500,r05,0.356196,0.598744,0.239304,2,EXECUTE
56.500,r06,0.716976,0.538009,0.856271,1,EXECUTE
57.000,r00,0.612024,0.509549,0.366508,2,WAIT_PEERS
57.000,r01,0.635703,1.261898,0.597458,1,EXECUTE
57.000,r02,0.605358,0.524978,0.734553,1,WAIT_PEERS
57.000,r03,0.678310,1.282246,0.476681,1,EXECUTE
57.000,r04,0.636635,1.262780,0.966480,1,EXECUTE
57.000,r05,0.356196,0.598744,0.239264,2,EXECUTE
57.000,r06,0.716976,0.538009,0.856231,1,EXECUTE
57.500,r00,0.612024,0.509549,0.366468,2,WAIT_PEERS
57.500,r01,0.635703,1.261898,0.597418,1,EXECUTE
57.500,r02,0.605358,0.524978,0.734513,1,WAIT_PEERS
57.500,r03,0.678310,1.282246,0.476641,1,EXECUTE
57.500,r04,0.636635,1.262780,0.966440,1,EXECUTE
57.500,r05,0.356196,0.598744,0.239224,2,EXECUTE
57.500,r06,0.716976,0.538009,0.856191,1,EXECUTE
58.000,r00,0.612024,0.509549,0.366428,2,WAIT_PEERS
58.000,r01,0.635703,1.261898,0.597378,1,EXECUTE
58.000,r02,0.605358,0.524978,0.734473,1,WAIT_PEERS
58.000,r03,0.678310,1.282246,0.476601,1,EXECUTE
58.000,r04,0.636635,1.262780,0.966400,1,EXECUTE
58.000,r05,0.356196,0.598744,0.239184,2,EXECUTE
58.000,r06,0.716976,0.538009,0.856151,1,EXECUTE
58.500,r00,0.612024,0.509549,0.366388,2,WAIT_PEERS
58.500,r01,0.635703,1.261898,0.597338,1,EXECUTE
58.500,r02,0.605358,0.524978,0.734433,1,WAIT_PEERS
58.500,r03,0.678310,1.282246,0.476561,1,EXECUTE
58.500,r04,0.636635,1.262780,0.966360,1,EXECUTE
58.500,r05,0.356196,0.598744,0.239144,2,EXECUTE
58.500,r06,0.716976,0.538009,0.856111,1,EXECUTE
59.000,r00,0.612024,0.509549,0.366348,2,WAIT_PEERS
59.000,r01,0.635703,1.261898,0.597298,1,EXECUTE
59.000,r02,0.605358,0.524978,0.734393,1,WAIT_PEERS
59.000,r03,0.678310,1.282246,0.476521,1,EXECUTE
59.000,r04,0.636635,1.262780,0.966320,1,EXECUTE
59.000,r05,0.356196,0.598744,0.239104,2,EXECUTE
59.000,r06,0.716976,0.538009,0.856071,1,EXECUTE
59.500,r00,0.612024,0.509549,0.366308,2,WAIT_PEERS
59.500,r01,0.635703,1.261898,0.597258,1,EXECUTE
59.500,r02,0.605358,0.524978,0.734353,1,WAIT_PEERS
59.500,r03,0.678310,1.282246,0.476481,1,EXECUTE
59.500,r04,0.636635,1.262780,0.966280,1,EXECUTE
59.500,r05,0.356196,0.598744,0.239064,2,EXECUTE
59.500,r06,0.716976,0.538009,0.856031,1,EXECUTE
60.000,r00,0.612024,0.509549,0.366268,2,WAIT_PEERS
60.000,r01,0.635703,1.261898,0.597218,1,EXECUTE
60.000,r02,0.605358,0.524978,0.734313,1,WAIT_PEERS
60.000,r03,0.678310,1.282246,0.476441,1,EXECUTE
60.000,r04,0.636635,1.262780,0.966240,1,EXECUTE
60.000,r05,0.356196,0.598744,0.239024,2,EXECUTE
60.000,r06,0.716976,0.538009,0.855991,0,EXPLORE
60.500,r00,0.612024,0.509549,0.366228,2,WAIT_PEERS
60.500,r01,0.635703,1.261898,0.597178,1,EXECUTE
60.500,r02,0.605358,0.524978,0.734273,1,WAIT_PEERS
60.500,r03,0.678310,1.282246,0.476401,1,EXECUTE
60.500,r04,0.636635,1.262780,0.966200,1,EXECUTE
60.500,r05,0.356196,0.598744,0.238984,2,EXECUTE
60.500,r06,0.716976,0.538009,0.855951,0,EXPLORE
61.000,r00,0.612024,0.509549,0.366188,2,WAIT_PEERS
61.000,r01,0.635703,1.261898,0.597138,1,EXECUTE
61.000,r02,0.605358,0.524978,0.734233,1,WAIT_PEERS
61.000,r03,0.678310,1.282246,0.476361,1,EXECUTE
61.000,r04,0.636635,1.262780,0.966160,1,EXECUTE
61.000,r05,0.356196,0.598744,0.238944,2,EXECUTE
61.000,r06,0.716976,0.538009,0.855911,0,EXPLORE
61.500,r00,0.612024,0.509549,0.366148,2,WAIT_PEERS
61.500,r01,0.635703,1.261898,0.597098,1,EXECUTE
61.500,r02,0.605358,0.524978,0.734193,1,WAIT_PEERS
61.500,r03,0.678310,1.282246,0.476321,1,EXECUTE
61.500,r04,0.636635,1.262780,0.966120,1,EXECUTE
61.500,r05,0.356196,0.598744,0.238904,2,EXECUTE
61.500,r06,0.716976,0.538009,0.855871,0,NAVIGATE
62.000,r00,0.612024,0.509549,0.366108,2,WAIT_PEERS
62.000,r01,0.635703,1.261898,0.597058,1,EXECUTE
62.000,r02,0.605358,0.524978,0.734153,1,WAIT_PEERS
62.000,r03,0.678310,1.282246,0.476281,1,EXECUTE
62.000,r04,0.636635,1.262780,0.966080,1,EXECUTE
62.000,r05,0.356196,0.598744,0.238864,2,EXECUTE
62.000,r06,0.716976,0.538009,0.855831,0,NAVIGATE
62.500,r00,0.612024,0.509549,0.366068,2,WAIT_PEERS
62.500,r01,0.635703,1.261898,0.597018,1,EXECUTE
62.500,r02,0.605358,0.524978,0.734113,1,WAIT_PEERS
62.500,r03,0.678310,1.282246,0.476241,1,EXECUTE
62.500,r04,0.636635,1.262780,0.966040,1,EXECUTE
